config,seed,layer,head,head_dim,role,local_prev_attention_score,induction_match_attention_score,induction_source_next_attention_score,ablation_accuracy_delta,role_score,specialization
hetero4_64third,3,0,0,16,induction,0.5568193197250366,0.04790131002664566,0.034388039261102676,-0.02128901332616806,0.09137937626655912,0.3545239393260088
hetero4_64third,3,0,1,32,local,0.49826958775520325,0.047462984919548035,0.03202555701136589,-0.00048828125,0.002671272266525193,0.754840360959112
hetero4_64third,3,0,1,32,induction,0.49826958775520325,0.047462984919548035,0.03202555701136589,-0.026887968182563782,0.11174572366144275,0.4335391176202218
hetero4_64third,3,0,2,64,local,0.594878077507019,0.06631232798099518,0.03924853354692459,0.0,3.75245090253884e-05,0.01060356680690695
hetero4_64third,3,0,2,64,induction,0.594878077507019,0.06631232798099518,0.03924853354692459,-0.014713495969772339,0.05007123262475943,0.1942610177733829
hetero4_64third,3,0,3,16,local,0.5441098213195801,0.0408923365175724,0.03774043917655945,0.0,2.7276437322143465e-06,0.0007707696460573869
hetero4_64third,3,0,3,16,induction,0.5441098213195801,0.0408923365175724,0.03774043917655945,-0.001236937940120697,0.004556011168460827,0.017675925280386525
hetero4_64third,3,1,0,16,local,0.9999493956565857,0.20341965556144714,0.685165524482727,0.0,0.0008306194758915808,0.004860066045006362
hetero4_64third,3,1,0,16,induction,0.9999493956565857,0.20341965556144714,0.685165524482727,-0.0024088099598884583,0.018482524341379758,0.016056658305184917
hetero4_64third,3,1,1,32,local,0.9999796152114868,0.1710721254348755,0.7202452421188354,0.0,0.003329405193653656,0.019480796684155838
hetero4_64third,3,1,1,32,induction,0.9999796152114868,0.1710721254348755,0.7202452421188354,-0.016666613519191742,0.09412371474172687,0.08176980038592402
hetero4_64third,3,1,2,64,local,0.9999971389770508,0.11043548583984375,0.8079479932785034,-0.0135498046875,0.16636427778212237,0.9734197198819796
hetero4_64third,3,1,2,64,induction,0.9999971389770508,0.11043548583984375,0.8079479932785034,-0.20950516313314438,1.0235812339451513,0.8892342743604854
hetero4_64third,3,1,3,16,local,0.99997478723526,0.21308588981628418,0.6609660387039185,0.0,0.0003827321852440946,0.0022394173888582226
hetero4_64third,3,1,3,16,induction,0.99997478723526,0.21308588981628418,0.6609660387039185,-0.0022786110639572144,0.014894152431224938,0.01293926694840565
hetero4_64third,4,0,0,16,local,0.48227494955062866,0.03880489245057106,0.035152338445186615,-0.010009765625,0.11905965376263339,0.9714456471634515
hetero4_64third,4,0,0,16,induction,0.48227494955062866,0.03880489245057106,0.035152338445186615,-0.21588537096977234,1.3969235936820041,0.49508277828713343
hetero4_64third,4,0,1,32,local,0.5322548151016235,0.04959907382726669,0.03791850805282593,0.0,5.540186884900322e-05,0.00045204149883875994
hetero4_64third,4,0,1,32,induction,0.5322548151016235,0.04959907382726669,0.03791850805282593,-0.15572911500930786,0.8914061556279194,0.3159226732990418
hetero4_64third,4,0,2,64,local,0.5710185170173645,0.059317171573638916,0.033904075622558594,0.0,3.96349514630856e-06,3.233941965857902e-05
hetero4_64third,4,0,2,64,induction,0.5710185170173645,0.059317171573638916,0.033904075622558594,-0.007617130875587463,0.028611544490559027,0.010140198792215711
hetero4_64third,4,0,3,16,local,0.43573981523513794,0.042347874492406845,0.031953491270542145,-0.0006103515625,0.0034402348164803698,0.028069971918051138
hetero4_64third,4,0,3,16,induction,0.43573981523513794,0.042347874492406845,0.031953491270542145,-0.10527338832616806,0.5046547199308407,0.17885434962160912
hetero4_64third,4,1,0,16,local,0.9999324679374695,0.2219589352607727,0.6679213047027588,0.0,0.00019404377508180914,0.0008534252684374089
hetero4_64third,4,1,0,16,induction,0.9999324679374695,0.2219589352607727,0.6679213047027588,0.0,0.003528005297994241,0.0027854862092455903
hetero4_64third,4,1,1,32,local,0.999925971031189,0.16920481622219086,0.7472602725028992,0.0,0.002960401193377038,0.013020160951182568
hetero4_64third,4,1,1,32,induction,0.999925971031189,0.16920481622219086,0.7472602725028992,-0.012174434959888458,0.0767491100996267,0.06059616403521926
hetero4_64third,4,1,2,64,local,0.9999608397483826,0.12234768271446228,0.8068214058876038,-0.0362548828125,0.22232375461226184,0.9778036418843579
hetero4_64third,4,1,2,64,induction,0.9999608397483826,0.12234768271446228,0.8068214058876038,-0.24531244486570358,1.1654301057278644,0.9201486996604549
hetero4_64third,4,1,3,16,local,0.9998527765274048,0.2127813994884491,0.6925421953201294,0.0,0.001892353247058054,0.00832277189602214
hetero4_64third,4,1,3,16,induction,0.9998527765274048,0.2127813994884491,0.6925421953201294,-0.002669230103492737,0.020859917596681044,0.016469650095080245
hetero4_64third,5,0,0,16,local,0.534715473651886,0.054162558168172836,0.05077661573886871,-0.0001220703125,0.0001399372495143325,0.007180888489211999
hetero4_64third,5,0,0,16,induction,0.534715473651886,0.054162558168172836,0.05077661573886871,-0.09082026034593582,0.4810695977866999,0.3309188586167023
hetero4_64third,5,0,1,32,local,0.6556587219238281,0.07246255874633789,0.06295719742774963,0.0,5.890449756407179e-06,0.00030226878832382415
hetero4_64third,5,0,1,32,induction,0.6556587219238281,0.07246255874633789,0.06295719742774963,-0.017187446355819702,0.0677380039342097,0.046595717230963396
hetero4_64third,5,0,2,64,local,0.6268734931945801,0.06867782026529312,0.05175742879509926,-0.000732421875,0.003405432263207331,0.1747499641769941
hetero4_64third,5,0,2,64,induction,0.6268734931945801,0.06867782026529312,0.05175742879509926,-0.010416612029075623,0.04490398932102835,0.0308886218580785
hetero4_64third,5,0,3,16,local,0.5477692484855652,0.04588145390152931,0.04328624904155731,-0.0015869140625,0.01593619618233788,0.81776687854547
hetero4_64third,5,0,3,16,induction,0.5477692484855652,0.04588145390152931,0.04328624904155731,-0.15188798308372498,0.8600272493422381,0.5915968022942558
hetero4_64third,5,1,0,16,local,0.999546229839325,0.20514139533042908,0.7356817722320557,0.0,0.0003738901987162535,0.005868827855176702
hetero4_64third,5,1,0,16,induction,0.999546229839325,0.20514139533042908,0.7356817722320557,-0.022591084241867065,0.08959657177183544,0.06729782291228831
hetero4_64third,5,1,1,32,local,0.9997908473014832,0.15739187598228455,0.795508086681366,0.0,0.006147788754788053,0.09649975852729877
hetero4_64third,5,1,1,32,induction,0.9997908473014832,0.15739187598228455,0.795508086681366,-0.039908796548843384,0.1846019731819979,0.1386583287148308
hetero4_64third,5,1,2,64,local,0.9997935891151428,0.11662088334560394,0.8392561674118042,-0.00537109375,0.056813586769749236,0.8917836352266707
hetero4_64third,5,1,2,64,induction,0.9997935891151428,0.11662088334560394,0.8392561674118042,-0.2307291254401207,1.0439598591983668,0.78413966452625
hetero4_64third,5,1,3,16,local,0.9993218183517456,0.19788452982902527,0.7270545363426208,0.0,0.000372549183339288,0.005847778390853813
hetero4_64third,5,1,3,16,induction,0.9993218183517456,0.19788452982902527,0.7270545363426208,-0.001367136836051941,0.013185878538934048,0.009904183846630986
hetero4_64third,6,0,0,16,local,0.5613460540771484,0.042418546974658966,0.04296496883034706,-0.0001220703125,0.00066251441512577,0.033497775241029176
hetero4_64third,6,0,0,16,induction,0.5613460540771484,0.042418546974658966,0.04296496883034706,-0.00013019144535064697,0.000668716795189539,0.0002938252028677617
hetero4_64third,6,0,1,32,local,0.5274914503097534,0.058824192732572556,0.0438394695520401,-0.00048828125,0.004245022265422449,0.21463503056501954
hetero4_64third,6,0,1,32,induction,0.5274914503097534,0.058824192732572556,0.0438394695520401,-0.02187494933605194,0.09647032632710761,0.04238776924355165
hetero4_64third,6,0,2,64,local,0.6216920614242554,0.07084890455007553,0.04340636730194092,-0.0015869140625,0.011053129642277781,0.5588636926438649
hetero4_64third,6,0,2,64,induction,0.6216920614242554,0.07084890455007553,0.04340636730194092,-0.2558593302965164,1.972349980056606,0.8666241631513069
hetero4_64third,6,0,3,16,local,0.5526421666145325,0.04392585903406143,0.03857232257723808,-0.0003662109375,0.0038171968444657978,0.19300350155008633
hetero4_64third,6,0,3,16,induction,0.5526421666145325,0.04392585903406143,0.03857232257723808,-0.04199214279651642,0.20641103121670312,0.09069424240227375
hetero4_64third,6,1,0,16,local,0.9998067617416382,0.20572534203529358,0.68304044008255,0.0,0.00029451946647895966,0.001374549624555672
hetero4_64third,6,1,0,16,induction,0.9998067617416382,0.20572534203529358,0.68304044008255,-0.0007161051034927368,0.008661505151394522,0.005409484956720124
hetero4_64third,6,1,1,32,local,0.9999386072158813,0.1640757918357849,0.7566063404083252,0.0,0.001958322622158448,0.009139673031558599
hetero4_64third,6,1,1,32,induction,0.9999386072158813,0.1640757918357849,0.7566063404083252,-0.01601557433605194,0.09328614003243274,0.05826123316392478
hetero4_64third,6,1,2,64,local,0.9999581575393677,0.1107792854309082,0.8250404000282288,-0.042236328125,0.2114360005780327,0.9867913951040995
hetero4_64third,6,1,2,64,induction,0.9999581575393677,0.1107792854309082,0.8250404000282288,-0.30247391760349274,1.4774029191139562,0.9227020854077095
hetero4_64third,6,1,3,16,local,0.9998921155929565,0.1978059709072113,0.7121221423149109,0.0,0.0005773149296146585,0.00269438223978619
hetero4_64third,6,1,3,16,induction,0.9998921155929565,0.1978059709072113,0.7121221423149109,-0.0033853724598884583,0.0218194584849698,0.013627196471645576
hetero4_64third,7,0,0,16,local,0.5367947220802307,0.04165475815534592,0.039669137448072433,-0.000244140625,0.0009297948636231013,0.047536894016675144
hetero4_64third,7,0,0,16,induction,0.5367947220802307,0.04165475815534592,0.039669137448072433,-0.1802733838558197,1.1833388556260616,0.16881343077610328
hetero4_64third,7,0,1,32,local,0.6478123664855957,0.06160694360733032,0.04218661040067673,-0.001220703125,0.010624583912431262,0.54319478325409
hetero4_64third,7,0,1,32,induction,0.6478123664855957,0.06160694360733032,0.04218661040067673,-0.27871089428663254,2.228282829048112,0.3178836453503238
hetero4_64third,7,0,2,64,local,0.6165240406990051,0.0818726196885109,0.03877175226807594,-0.000244140625,0.0011327623924444197,0.05791385595084703
hetero4_64third,7,0,2,64,induction,0.6165240406990051,0.0818726196885109,0.03877175226807594,-0.3440103754401207,2.843934764387086,0.40571167100366395
hetero4_64third,7,0,3,16,local,0.4819910526275635,0.03903824836015701,0.034200798720121384,-0.0008544921875,0.006872295409266371,0.35135446677838783
hetero4_64third,7,0,3,16,induction,0.4819910526275635,0.03903824836015701,0.034200798720121384,-0.13619786500930786,0.7541870896238834,0.10759125286990892
hetero4_64third,7,1,0,16,local,0.9999701976776123,0.1978486031293869,0.6875474452972412,0.0,0.0012074538281012792,0.0056963898584310385
hetero4_64third,7,1,0,16,induction,0.9999701976776123,0.1978486031293869,0.6875474452972412,-0.005143173038959503,0.030843327520415187,0.026702899503270223
hetero4_64third,7,1,1,32,local,0.9999724626541138,0.15370158851146698,0.7410818934440613,0.0,0.0022200796993274707,0.010473642295742403
hetero4_64third,7,1,1,32,induction,0.9999724626541138,0.15370158851146698,0.7410818934440613,-0.008723914623260498,0.06721138092689216,0.05818888215543143
hetero4_64third,7,1,2,64,local,0.9999904632568359,0.10841764509677887,0.8166764378547668,-0.03564453125,0.20726012204613653,0.9777884916207015
hetero4_64third,7,1,2,64,induction,0.9999904632568359,0.10841764509677887,0.8166764378547668,-0.20585933327674866,1.0342311908025295,0.8953953341405129
hetero4_64third,7,1,3,16,local,0.9999507665634155,0.20231060683727264,0.6739034652709961,0.0,0.001280601183680119,0.006041476225125138
hetero4_64third,7,1,3,16,induction,0.9999507665634155,0.20231060683727264,0.6739034652709961,-0.0029296502470970154,0.02276947279460728,0.01971288420078545
hetero4_64third,8,0,0,16,local,0.5175682306289673,0.05070506036281586,0.04142802208662033,-0.00634765625,0.059581212015473284,0.852139604101267
hetero4_64third,8,0,0,16,induction,0.5175682306289673,0.05070506036281586,0.04142802208662033,-0.3029296472668648,1.546971258274425,0.8452441367970945
hetero4_64third,8,0,1,32,local,0.6548643112182617,0.05661389231681824,0.054819971323013306,-0.00048828125,0.003957336202802253,0.056598427441787516
hetero4_64third,8,0,1,32,induction,0.6548643112182617,0.05661389231681824,0.054819971323013306,-0.009765572845935822,0.04821770548369386,0.02634550101167522
hetero4_64third,8,0,2,64,local,0.6126009225845337,0.07131777703762054,0.0394759401679039,-0.0003662109375,0.004469933828659123,0.06392967706201148
hetero4_64third,8,0,2,64,induction,0.6126009225845337,0.07131777703762054,0.0394759401679039,-0.05611974745988846,0.20420530860792496,0.11157501400266537
hetero4_64third,8,0,3,16,local,0.5140337944030762,0.04562269151210785,0.04274044930934906,-0.0003662109375,0.0019110613338853,0.027332291394934
hetero4_64third,8,0,3,16,induction,0.5140337944030762,0.04562269151210785,0.04274044930934906,-0.007031187415122986,0.030812162589427317,0.016835348188564844
hetero4_64third,8,1,0,16,local,0.9997822642326355,0.23335778713226318,0.6501408815383911,0.0,0.0007966677949298173,0.002631055666449028
hetero4_64third,8,1,0,16,induction,0.9997822642326355,0.23335778713226318,0.6501408815383911,-0.002213507890701294,0.018895143675763393,0.012521652959385872
hetero4_64third,8,1,1,32,local,0.9999149441719055,0.189215749502182,0.7163661122322083,-0.001953125,0.02472140059398953,0.08164429581479761
hetero4_64third,8,1,1,32,induction,0.9999149441719055,0.189215749502182,0.7163661122322083,-0.04251296818256378,0.20014713195632794,0.1326358227372566
hetero4_64third,8,1,2,64,local,0.9999538660049438,0.13660752773284912,0.7862953543663025,-0.0491943359375,0.2770318996772403,0.9149188081553532
hetero4_64third,8,1,2,64,induction,0.9999538660049438,0.13660752773284912,0.7862953543663025,-0.2720051631331444,1.2840124634421954,0.8509042714172289
hetero4_64third,8,1,3,16,local,0.9996985793113708,0.23381450772285461,0.6423428654670715,0.0,0.0002440036041662097,0.0008058403634002147
hetero4_64third,8,1,3,16,induction,0.9996985793113708,0.23381450772285461,0.6423428654670715,-0.00019528716802597046,0.005942813968431437,0.003938252886128571
hetero4_64third,9,0,0,16,local,0.47926849126815796,0.045323051512241364,0.03845656290650368,-0.0001220703125,0.00047636630279157544,0.31127047239526495
hetero4_64third,9,0,0,16,induction,0.47926849126815796,0.045323051512241364,0.03845656290650368,-0.01054682582616806,0.03943662587698782,0.36692517911040035
hetero4_64third,9,0,1,32,local,0.6016955971717834,0.05521821603178978,0.046952567994594574,0.0,3.453938006714452e-06,0.0022568953947281188
hetero4_64third,9,0,1,32,induction,0.6016955971717834,0.05521821603178978,0.046952567994594574,-0.00013019144535064697,0.0003736443759407848,0.0034764518139384477
hetero4_64third,9,0,2,64,local,0.5918550491333008,0.06334882974624634,0.04144804924726486,-0.0001220703125,0.000772040713854949,0.5044720340245223
hetero4_64third,9,0,2,64,induction,0.5918550491333008,0.06334882974624634,0.04144804924726486,-0.01731766015291214,0.05801941044774139,0.5398226165905293
hetero4_64third,9,0,3,16,local,0.5423606038093567,0.04418821632862091,0.03734195977449417,-0.0001220703125,0.00027853252959175734,0.1820005981854846
hetero4_64third,9,0,3,16,induction,0.5423606038093567,0.04418821632862091,0.03734195977449417,-0.0024088099598884583,0.009648977407778148,0.08977575248513182
hetero4_64third,9,1,0,16,local,0.9999828934669495,0.23928292095661163,0.6725748777389526,0.0,0.0004092669705642038,0.002577459143466241
hetero4_64third,9,1,0,16,induction,0.9999828934669495,0.23928292095661163,0.6725748777389526,-0.0003905966877937317,0.009100482311623637,0.0062078354238491555
hetero4_64third,9,1,1,32,local,0.9999904632568359,0.187499538064003,0.7355939745903015,0.0,0.007784920541780593,0.04902744681279577
hetero4_64third,9,1,1,32,induction,0.9999904632568359,0.187499538064003,0.7355939745903015,-0.0214192196726799,0.12502650087844813,0.08528602270692887
hetero4_64third,9,1,2,64,local,0.9999923706054688,0.14517401158809662,0.7895111441612244,-0.0196533203125,0.15021354405416787,0.9460066422197311
hetero4_64third,9,1,2,64,induction,0.9999923706054688,0.14517401158809662,0.7895111441612244,-0.2832030802965164,1.3194743013955303,0.900070900483999
hetero4_64third,9,1,3,16,local,0.9999708533287048,0.23176339268684387,0.6718804836273193,0.0,0.00037925506785541074,0.002388451824006869
hetero4_64third,9,1,3,16,induction,0.9999708533287048,0.23176339268684387,0.6718804836273193,-0.0009765103459358215,0.012365786104055587,0.008435241385223037
hetero4_64third,10,0,0,16,local,0.4782713055610657,0.047335706651210785,0.036671608686447144,-0.009521484375,0.10057347854399268,0.6905275275498829
hetero4_64third,10,0,0,16,induction,0.4782713055610657,0.047335706651210785,0.036671608686447144,-0.669726550579071,6.546711493665498,0.9622185667124531
hetero4_64third,10,0,1,32,local,0.5870962142944336,0.06187989190220833,0.04746446758508682,-0.00439453125,0.04237101196576987,0.2909151652710454
hetero4_64third,10,0,1,32,induction,0.5870962142944336,0.06187989190220833,0.04746446758508682,-0.03391921520233154,0.18791050315849134,0.027618595258753875
hetero4_64third,10,0,2,64,local,0.6335574984550476,0.05995062366127968,0.04304824396967888,0.0,4.318630089983344e-06,2.9651285822179128e-05
hetero4_64third,10,0,2,64,induction,0.6335574984550476,0.05995062366127968,0.04304824396967888,-0.0014322474598884583,0.0048647684197931085,0.0007150109640253078
hetero4_64third,10,0,3,16,local,0.5281508564949036,0.04701683297753334,0.04302535951137543,-0.000244140625,0.002698503286410414,0.018527655893249586
hetero4_64third,10,0,3,16,induction,0.5281508564949036,0.04701683297753334,0.04302535951137543,-0.014583282172679901,0.06428081952981302,0.009447827064767681
hetero4_64third,10,1,0,16,local,0.9999163150787354,0.22482408583164215,0.6944977641105652,0.0,0.0006850580184618593,0.00457632679806341
hetero4_64third,10,1,0,16,induction,0.9999163150787354,0.22482408583164215,0.6944977641105652,-0.0030598491430282593,0.02328600749387988,0.017925319768636004
hetero4_64third,10,1,1,32,local,0.9999514818191528,0.175332173705101,0.755022406578064,0.0,0.004705642802036891,0.03143465031681044
hetero4_64third,10,1,1,32,induction,0.9999514818191528,0.175332173705101,0.755022406578064,-0.014192655682563782,0.09733699393473216,0.07492897793047743
hetero4_64third,10,1,2,64,local,0.9999769926071167,0.12714307010173798,0.8126161694526672,-0.0185546875,0.14336969032683555,0.9577386705813427
hetero4_64third,10,1,2,64,induction,0.9999769926071167,0.12714307010173798,0.8126161694526672,-0.2294270470738411,1.1557121764963085,0.8896548852201228
hetero4_64third,10,1,3,16,local,0.999923825263977,0.24105192720890045,0.6832284331321716,0.0,0.0009356530144941644,0.006250352303783522
hetero4_64third,10,1,3,16,induction,0.999923825263977,0.24105192720890045,0.6832284331321716,-0.0031249523162841797,0.022721563847881043,0.017490817080763766
hetero4_two48_center,1,0,0,16,local,0.5470191836357117,0.05389627441763878,0.04096973314881325,-0.0006103515625,0.0027966917941739666,0.018829506099702666
hetero4_two48_center,1,0,0,16,induction,0.5470191836357117,0.05389627441763878,0.04096973314881325,-0.04915359616279602,0.2632402576673485,0.04012864640379861
hetero4_two48_center,1,0,1,48,local,0.6882180571556091,0.06046717241406441,0.05186949297785759,-0.001953125,0.015539099001216528,0.10462131009102163
hetero4_two48_center,1,0,1,48,induction,0.6882180571556091,0.06046717241406441,0.05186949297785759,-0.15240881592035294,1.0515214245933748,0.1602951304159888
hetero4_two48_center,1,0,2,48,local,0.6714682579040527,0.07195155322551727,0.05138224735856056,-0.0068359375,0.0642422387654733,0.4325287574458371
hetero4_two48_center,1,0,2,48,induction,0.6714682579040527,0.07195155322551727,0.05138224735856056,-0.4062499552965164,3.143714603425906,0.47923145507156134
hetero4_two48_center,1,0,3,16,local,0.5309070348739624,0.0463690459728241,0.03987683355808258,-0.00634765625,0.06594906293776148,0.44402042636343864
hetero4_two48_center,1,0,3,16,induction,0.5309070348739624,0.0463690459728241,0.03987683355808258,-0.24557287245988846,2.1014324393290735,0.32034476810865126
hetero4_two48_center,1,1,0,16,local,0.9999468922615051,0.19393467903137207,0.7110174894332886,0.0,0.0006447075911637512,0.02142827461205628
hetero4_two48_center,1,1,0,16,induction,0.9999468922615051,0.19393467903137207,0.7110174894332886,-0.002994745969772339,0.018093401955411537,0.027257001136404762
hetero4_two48_center,1,1,1,48,local,0.9999822378158569,0.12050961703062057,0.809770941734314,-0.0001220703125,0.011472950694042083,0.38132874725229104
hetero4_two48_center,1,1,1,48,induction,0.9999822378158569,0.12050961703062057,0.809770941734314,-0.0647135004401207,0.3410175670105673,0.5137296034459099
hetero4_two48_center,1,1,2,48,local,0.9999822378158569,0.11773832142353058,0.8132893443107605,-0.0001220703125,0.017539906669298944,0.5829773713399816
hetero4_two48_center,1,1,2,48,induction,0.9999822378158569,0.11773832142353058,0.8132893443107605,-0.05468744784593582,0.294132627936051,0.44309927970780605
hetero4_two48_center,1,1,3,16,local,0.9999359250068665,0.1859510987997055,0.7226683497428894,0.0,0.00042920604482787894,0.01426560679567106
hetero4_two48_center,1,1,3,16,induction,0.9999359250068665,0.1859510987997055,0.7226683497428894,-0.0006509944796562195,0.010563909465417964,0.015914115709879238
hetero4_two48_center,2,0,0,16,local,0.4951038360595703,0.03650972247123718,0.033365510404109955,-0.0006103515625,0.005417098543148313,0.3540427252894506
hetero4_two48_center,2,0,0,16,induction,0.4951038360595703,0.03650972247123718,0.033365510404109955,-0.1545572429895401,0.90489300142508,0.5889411420517088
hetero4_two48_center,2,0,1,48,local,0.5876162052154541,0.06758078932762146,0.04089789092540741,-0.0001220703125,0.00017405436028639087,0.011375587793625743
hetero4_two48_center,2,0,1,48,induction,0.5876162052154541,0.06758078932762146,0.04089789092540741,-0.021093696355819702,0.08161018963437527,0.0531152282210516
hetero4_two48_center,2,0,2,48,local,0.587610125541687,0.06762818992137909,0.04257955402135849,0.0,4.071252988069318e-06,0.0002660829393738826
hetero4_two48_center,2,0,2,48,induction,0.587610125541687,0.06762818992137909,0.04257955402135849,-0.0956379771232605,0.4253584350226447,0.27684055695982174
hetero4_two48_center,2,0,3,16,local,0.495531290769577,0.03875732421875,0.03661488741636276,-0.0010986328125,0.009705467416097235,0.6343156039775498
hetero4_two48_center,2,0,3,16,induction,0.495531290769577,0.03875732421875,0.03661488741636276,-0.02832026779651642,0.12461279693525285,0.08110307276741793
hetero4_two48_center,2,1,0,16,local,0.9999332427978516,0.21243494749069214,0.6873932480812073,0.0,0.0005358132448236574,0.013445441793493789
hetero4_two48_center,2,1,0,16,induction,0.9999332427978516,0.21243494749069214,0.6873932480812073,-0.0007160976529121399,0.010882355156354606,0.015599106109910419
hetero4_two48_center,2,1,1,48,local,0.9999816417694092,0.14613065123558044,0.7719808220863342,0.0,0.021090098442982708,0.5292248629044302
hetero4_two48_center,2,1,1,48,induction,0.9999816417694092,0.14613065123558044,0.7719808220863342,-0.0647134929895401,0.3460388946114108,0.4960229065899835
hetero4_two48_center,2,1,2,48,local,0.9999877214431763,0.13995134830474854,0.7846885323524475,0.0,0.01730492747901735,0.43424158959776044
hetero4_two48_center,2,1,2,48,induction,0.9999877214431763,0.13995134830474854,0.7846885323524475,-0.06217443197965622,0.3243895600317046,0.464990077531782
hetero4_two48_center,2,1,3,16,local,0.999923825263977,0.21926942467689514,0.6662681698799133,0.0,0.0009200822869388503,0.023088105704315645
hetero4_two48_center,2,1,3,16,induction,0.999923825263977,0.21926942467689514,0.6662681698799133,-0.0011718198657035828,0.016316033666953444,0.02338790976832406
hetero4_two48_center,3,0,0,16,local,0.5386719703674316,0.0474507175385952,0.03391864150762558,-0.0001220703125,0.00011235738384129945,0.0027893502324557204
hetero4_two48_center,3,0,0,16,induction,0.5386719703674316,0.0474507175385952,0.03391864150762558,-0.04850255697965622,0.211843530760234,0.27145922269621353
hetero4_two48_center,3,0,1,48,local,0.5553637742996216,0.05479956045746803,0.0324629507958889,-0.00341796875,0.03710407521612069,0.9211344843639767
hetero4_two48_center,3,0,1,48,induction,0.5553637742996216,0.05479956045746803,0.0324629507958889,-0.09134109318256378,0.5084580491493398,0.6515451583552547
hetero4_two48_center,3,0,2,48,local,0.5467033982276917,0.059894077479839325,0.038116972893476486,-0.00048828125,0.002650717979122419,0.06580591820901698
hetero4_two48_center,3,0,2,48,induction,0.5467033982276917,0.059894077479839325,0.038116972893476486,-0.01354161649942398,0.0572179915579909,0.07331992370420952
hetero4_two48_center,3,0,3,16,local,0.5256074666976929,0.037680551409721375,0.03524821996688843,-0.0001220703125,0.000413694233429851,0.01027024719455056
hetero4_two48_center,3,0,3,16,induction,0.5256074666976929,0.037680551409721375,0.03524821996688843,-0.0007161051034927368,0.002868468607630348,0.0036756952443222396
hetero4_two48_center,3,1,0,16,local,0.9999555349349976,0.18297505378723145,0.718621015548706,0.0,0.0011631566612777533,0.012610880063201243
hetero4_two48_center,3,1,0,16,induction,0.9999555349349976,0.18297505378723145,0.718621015548706,-0.00364578515291214,0.024131003647198668,0.02794248023474013
hetero4_two48_center,3,1,1,48,local,0.9999731779098511,0.12933343648910522,0.7834856510162354,0.0,0.02355813650683558,0.2554160104915425
hetero4_two48_center,3,1,1,48,induction,0.9999731779098511,0.12933343648910522,0.7834856510162354,-0.06979162245988846,0.3520137491832429,0.40761409565537887
hetero4_two48_center,3,1,2,48,local,0.999988317489624,0.11902739107608795,0.7983134388923645,-0.0059814453125,0.06672186168179906,0.723394726844749
hetero4_two48_center,3,1,2,48,induction,0.999988317489624,0.11902739107608795,0.7983134388923645,-0.09153640270233154,0.4568971592198068,0.5290637732049097
hetero4_two48_center,3,1,3,16,local,0.9999666213989258,0.19149616360664368,0.709423303604126,0.0,0.0007912217715784209,0.008578382600507157
hetero4_two48_center,3,1,3,16,induction,0.9999666213989258,0.19149616360664368,0.709423303604126,-0.006575457751750946,0.030553711691027274,0.0353796509049713
hetero4_two48_center,4,0,0,16,local,0.4873560667037964,0.041906774044036865,0.03646857663989067,-0.0052490234375,0.053336012370891694,0.530621794675778
hetero4_two48_center,4,0,0,16,induction,0.4873560667037964,0.041906774044036865,0.03646857663989067,-0.23802079260349274,1.4782976020869683,0.5333735243077181
hetero4_two48_center,4,0,1,48,local,0.5551716089248657,0.06139368191361427,0.03879659250378609,0.0,3.406559699214995e-06,3.389070050265212e-05
hetero4_two48_center,4,0,1,48,induction,0.5551716089248657,0.06139368191361427,0.03879659250378609,-0.015234313905239105,0.055554992221004795,0.020044382100040753
hetero4_two48_center,4,0,2,48,local,0.5620132088661194,0.05108237639069557,0.04071987420320511,0.0,3.1915205909172073e-06,3.1751349761974627e-05
hetero4_two48_center,4,0,2,48,induction,0.5620132088661194,0.05108237639069557,0.04071987420320511,-0.0022134929895401,0.007877125950471964,0.002842087022050005
hetero4_two48_center,4,0,3,16,local,0.397194504737854,0.04310184344649315,0.02842177264392376,-0.0048828125,0.0471734499633385,0.46931256327395743
hetero4_two48_center,4,0,3,16,induction,0.397194504737854,0.04310184344649315,0.02842177264392376,-0.2203124612569809,1.2298694212731789,0.44374000657019114
hetero4_two48_center,4,1,0,16,local,0.9999486207962036,0.20132306218147278,0.6753219962120056,0.0,0.0003429956641411991,0.006138340412263339
hetero4_two48_center,4,1,0,16,induction,0.9999486207962036,0.20132306218147278,0.6753219962120056,-0.00045567750930786133,0.007441877030942123,0.010739902814416823
hetero4_two48_center,4,1,1,48,local,0.9999796152114868,0.12320249527692795,0.7923745512962341,-0.0020751953125,0.014896350990056817,0.26658900632598853
hetero4_two48_center,4,1,1,48,induction,0.9999796152114868,0.12320249527692795,0.7923745512962341,-0.04785151034593582,0.2576211948689888,0.37179149619415364
hetero4_two48_center,4,1,2,48,local,0.999984622001648,0.11660951375961304,0.8029851317405701,-0.00341796875,0.04014529819414747,0.7184507911623432
hetero4_two48_center,4,1,2,48,induction,0.999984622001648,0.11660951375961304,0.8029851317405701,-0.07858067750930786,0.41631612524361117,0.6008154537626006
hetero4_two48_center,4,1,3,16,local,0.9999702572822571,0.18854805827140808,0.7099885940551758,0.0,0.0004929443866785732,0.008821862099404885
hetero4_two48_center,4,1,3,16,induction,0.9999702572822571,0.18854805827140808,0.7099885940551758,-0.000911422073841095,0.01153927330597071,0.016653147228828966
hetero4_two48_center,5,0,0,16,local,0.5151181817054749,0.05129808187484741,0.047586921602487564,0.0,1.0221829143119976e-06,8.363793863764723e-05
